40420	5.98565	10.0239	0	0
40562	5.98565	16.7551	0	0
40703	5.98565	16.7551	0	0
40846	5.98565	16.7551	0	0
40989	5.98565	16.7551	0	0
41128	5.98565	8.8332	0	0
41270	5.98565	8.8332	0	0
41411	5.98565	8.8332	0	0
41554	5.98565	8.8332	0	0
41696	5.98565	8.8332	0	0
41836	5.98565	8.8332	0	0
41977	5.98565	8.8332	0	0
42117	5.98565	8.8332	0	0
42260	5.98565	10.5577	0	0
42400	5.98565	8.08001	0	0
42542	5.98565	8.08001	0	0
42683	5.98565	8.08001	0	0
42825	6.25875	6.44674	0	0
42964	6.25875	15.2318	0	0
43106	6.25875	14.36	0	0
43247	6.10419	11.2655	0	0
43390	6.2968	13.7482	0	0
43533	6.2968	10.2127	0	0
43674	6.2968	10.2127	0	0
43813	6.2968	10.2127	0	0
43955	6.2968	10.2127	0	0
44099	6.2968	21.6	0	0
44243	6.2968	21.6	0	0
44386	6.2968	21.6	0	0
44528	6.2968	21.6	0	0
44668	6.2968	21.6	0	0
44808	6.2968	21.6	0	0
44949	6.2968	21.6	0	0
